ds;city;pres;yhat_pres;yhat_upper_pres;yhat_lower_pres;anomaly_pres;prcp;yhat_prcp;yhat_upper_prcp;yhat_lower_prcp;anomaly_prcp
10.07.2020;Aachen;1013.7;101.678.354;1.028.199.972;1.004.886.469;0;0;2.267.785.291;5.559.507.226;-1.010.116.007;0
11.07.2020;Aachen;1024.1;101.819.957;1.030.312.245;1.007.390.676;0;0;2.350.015.219;5.648.510.771;-1.077.495;0
12.07.2020;Aachen;1027.6;1.017.692.534;1.028.950.484;1.005.511.196;0;0;2.651.576.622;5.978.929.915;-0.595387725;0
13.07.2020;Aachen;1023.4;1.017.720.019;1.028.720.252;1.006.230.977;0;0;2.255.768.988;553.690.548;-1.082.786.321;0
14.07.2020;Aachen;1016.3;1.017.961.104;1.029.301.246;1.006.222.782;0;0.4;2.683.404.616;5.916.844.142;-0.836561337;0
15.07.2020;Aachen;1015.1;1.017.532.359;1.028.718.856;1.006.267.249;0;0;2.500.821.689;5.615.859.968;-0.802142969;0
16.07.2020;Aachen;1017.7;1.016.826.688;1.028.128.827;1.005.119;0;04. Aug;2.484.104.241;5.669.616.756;-0.788337887;0
17.07.2020;Aachen;1021.1;1.016.866.575;1.028.258.154;1.004.515.776;0;0;1.832.672.438;5.171.921.389;-170.529.961;0
18.07.2020;Aachen;1019.4;101.806.885;1.029.599;1.006.037.167;0;0;1.847.121.583;5.240.791.989;-1.430.889.459;0
19.07.2020;Aachen;1016.5;1.017.338.959;1.029.319.637;1.005.196.829;0;0;208.878.003;5.211.603.939;-1.264.448.647;0
20.07.2020;Aachen;1019.4;1.017.138.648;1.028.367.258;1.005.820.055;0;0;1.641.725.897;5.158.942.038;-1.627.207.838;0
21.07.2020;Aachen;1024;1.017.151.467;1.028.799.713;100.541.745;0;0;2.027.389.385;5.184.192.198;-143.848.636;0
22.07.2020;Aachen;1023.6;1.016.498.682;1.028.638.309;1.005.381.656;0;0;1.812.557.456;5.124.350.556;-1.619.791.889;0
23.07.2020;Aachen;1017.8;1.015.578.017;102.686.183;1.003.403.716;0;0;1.773.588.727;4.948.264.209;-172.509.413;0
24.07.2020;Aachen;1012.9;10.154.168;1.027.644.816;1.004.327.461;0;0;1.110.002.017;4.214.129.855;-2.341.417.869;0
25.07.2020;Aachen;1012.1;1.016.436.616;102.777.384;1.004.391.236;0;0.5;1.122.316.959;4.635.861.648;-215.367.091;0
26.07.2020;Aachen;1011;1.015.547.457;1.026.712.933;1.003.970.742;0;07. Aug;1.371.616.724;4.711.364.303;-198.615.731;1
27.07.2020;Aachen;1013;10.152.153;1.027.342.266;100.382.284;0;0;0.941572633;4.288.107.683;-2.267.890.645;0
28.07.2020;Aachen;1012.5;1.015.127.492;1.026.926.085;1.003.395.447;0;0;1.353.057.223;4.673.985.828;-1.966.650.952;0
29.07.2020;Aachen;1019.9;1.014.408.555;1.026.134.984;1.003.179.184;0;0;1.172.162.264;458.303.407;-2.587.614.003;0
30.07.2020;Aachen;1020.2;1.013.458.834;102.448.757;1.001.588.845;0;0;1.174.429.272;4.583.215.604;-2.248.806.161;0
31.07.2020;Aachen;1015.6;1.013.307.553;1.025.220.858;1.001.739.091;0;0;0.55845562;4.124.500.065;-2.555.566.469;0
01.08.2020;Aachen;1014.5;10.143.774;1.026.417.528;1.003.280.192;0;0;0.623754265;3.723.223.399;-2.528.396.858;0
02.08.2020;Aachen;1015.7;1.013.578.617;1.025.554.457;1.002.110.315;0;0;0.930336761;4.278.427.864;-2.581.283.215;0
03.08.2020;Aachen;1014.1;1.013.376.547;1.025.666.354;1.002.049.908;0;0;0.560758903;3.776.995.069;-3.044.194.918;0
04.08.2020;Aachen;1016.6;1.013.457;1.025.243.765;1.002.015.234;0;0;103.475.517;4.402.929.533;-2.299.178.778;0
05.08.2020;Aachen;1016.4;1.012.942.065;1.024.645.114;1.000.507.062;0;0;0.917278039;4.497.609.172;-251.915.143;0
06.08.2020;Aachen;1018.3;101.222.879;102.453.885;1.000.927.505;0;0;0.98274933;4.333.871.155;-2.459.261.735;0
07.08.2020;Aachen;1019.3;1.012.342.283;1.024.043.495;9.997.804.524;0;0;0.428686285;3.621.962.834;-2.961.990.372;0
08.08.2020;Aachen;1018.7;1.013.700.376;1.025.299.506;1.002.459.946;0;0;0.553580056;388.171.386;-2.763.050.514;0
09.08.2020;Aachen;1016.9;1.013.207.803;1.025.201.157;1.001.557.755;0;0;0.91649594;413.365.125;-2.516.065.619;0
10.08.2020;Aachen;1014.2;1.013.323.862;1.024.295.506;1.001.685.361;0;0;0.599134429;4.082.842.108;-2.716.894.247;0
11.08.2020;Aachen;1014.5;101.372.791;1.025.468.643;1.001.152.625;0;0;1.120.478.987;4.578.929.865;-2.121.253.551;0
12.08.2020;Aachen;1013.8;1.013.535.314;1.025.051.521;1.002.503.204;0;0;1.044.846.425;4.372.286.519;-2.148.057.557;0
13.08.2020;Aachen;1012.3;1.013.136.287;102.401.647;1.001.340.748;0;0;11.461.469;4.509.142.359;-212.165.888;0
14.08.2020;Aachen;1013.5;1.013.549.146;1.025.012.473;1.003.056.935;0;0;0.621516112;3.626.030.439;-266.129.211;0
15.08.2020;Aachen;1014.6;1.015.185.137;1.026.760.552;1.003.855.897;0;0;0.769197333;415.176.716;-2.677.650.221;0
16.08.2020;Aachen;1011.2;1.014.942.779;1.027.188.176;1.003.347.042;0;0.7;1.148.142.613;4.479.111.019;-1.922.930.732;0
17.08.2020;Aachen;1010.2;1.015.275.674;1.026.696.599;100.409.361;0;0;0.840072248;4.019.138.269;-2.346.063.605;0
18.08.2020;Aachen;1011.7;1.015.858.151;1.028.536.194;1.004.122.958;0;0;1.364.118.536;4.755.442.968;-195.393.242;0
19.08.2020;Aachen;1009.5;1.015.801.355;1.027.591.517;100.380.567;0;0;1.284.869.819;4.677.413.068;-1.980.816.392;0
20.08.2020;Aachen;1006.8;1.015.492.186;1.026.515.275;1.003.827.923;0;01. Apr;1.376.621.996;4.725.273.428;-2.074.218.571;0
21.08.2020;Aachen;1009.1;1.015.946.664;1.027.357.961;1.004.319.797;0;0;0.837000313;4.156.805.606;-2.593.932.672;0
22.08.2020;Aachen;1015.5;1.017.574.819;1.029.228.318;1.006.104.988;0;0;0.964829286;4.257.181.049;-2.373.307.233;0
23.08.2020;Aachen;1017;1.017.275.081;1.029.430.762;1.005.979.179;0;0;1.319.720.359;4.593.369.524;-2.167.764.403;0
24.08.2020;Aachen;1016.7;1.017.502.112;1.028.512.597;100.604.029;0;0;0.984116699;4.347.028.769;-2.371.340.759;0
25.08.2020;Aachen;1010.8;1.017.932.438;1.029.729.922;1.006.600.045;0;01. Feb;1.477.921.407;4.974.760.271;-1.885.257.671;0
26.08.2020;Aachen;1009.9;1.017.680.501;1.029.275.812;1.006.052.351;0;0;1.366.525.492;4.753.268.255;-1.711.939.898;0
27.08.2020;Aachen;1015.9;1.017.137.531;102.857.452;1.005.975.703;0;0;1.425.043.075;4.984.400.852;-1.731.117.533;0
28.08.2020;Aachen;1003.3;1.017.324.821;1.029.152.877;1.005.158.541;1;0.7;0.851916947;397.123.781;-2.518.269.148;0
29.08.2020;Aachen;1004.1;1.018.658.494;1.029.871.911;1.006.647.419;1;0;0.946772638;4.407.548.005;-2.327.872.148;0
30.08.2020;Aachen;1009.8;101.804.376;1.029.184.165;1.006.818.556;0;02. Mrz;1.269.990.884;4.592.478.406;-2.194.348.989;0
31.08.2020;Aachen;1018.3;1.017.942.582;1.029.000.279;1.005.935.929;0;05. Mrz;0.904738151;4.126.669.802;-2.563.599.006;1
01.09.2020;Aachen;1019.5;1.018.039.142;1.029.424.776;100.637.564;0;0;1.371.581.766;4.883.426.989;-17.201.912;0
02.09.2020;Aachen;1019.2;1.017.455.696;1.029.373.348;1.005.649.256;0;0;123.650.619;4.491.966.769;-2.198.983.173;0
03.09.2020;Aachen;1019.5;1.016.591.271;1.028.453.213;1.006.006.539;0;02. Mai;1.275.138.115;4.777.809.436;-205.414.782;0
04.09.2020;Aachen;1021.2;101.647.473;1.028.778.123;1.004.436.163;0;0.4;0.686343653;3.995.889.002;-2.280.776.438;0
05.09.2020;Aachen;1019.7;1.017.529.358;1.029.336.086;1.006.492.883;0;01. Apr;0.770075907;403.856.643;-2.530.249.567;0
06.09.2020;Aachen;1020.6;1.016.666.938;1.028.526.978;1.005.009.099;0;0;108.694.288;4.400.292.381;-2.223.571.229;0
07.09.2020;Aachen;1024.1;1.016.355.247;1.027.967.239;1.004.017.336;0;0;0.720235456;4.068.826.738;-2.761.614.371;0
08.09.2020;Aachen;1025.9;1.016.283.368;1.027.577.803;100.486.643;0;0;1.190.541.995;4.569.320.259;-2.203.388.853;0
09.09.2020;Aachen;1023;1.015.577.419;1.026.184.805;1.003.979.342;0;0;1.063.766.059;4.179.039.295;-215.883.917;0
10.09.2020;Aachen;1022.3;1.014.639.146;1.026.592.441;1.003.349.693;0;0;1.115.354.896;4.648.704.571;-2.076.875.405;0
11.09.2020;Aachen;1017.7;1.014.498.907;1.026.669.926;1.002.520.701;0;0;0.543901849;3.848.473.144;-2.616.907.198;0
12.09.2020;Aachen;1019.7;1.015.580.222;102.622.531;1.003.045.295;0;0;0.64900085;3.863.109.827;-2.528.835.374;0
13.09.2020;Aachen;1025.4;1.014.793.822;1.027.173.076;1.003.533.837;0;0;0.990822814;4.296.037.556;-2.119.122.042;0
14.09.2020;Aachen;1023.7;1.014.605.173;1.026.080.453;1.003.118.481;0;0;0.652153457;3.813.488.495;-2.376.142.889;0
15.09.2020;Aachen;1019.7;1.014.699.835;1.026.596.215;1.003.240.528;0;0;1.153.018.899;4.705.525.197;-2.305.813.807;0
16.09.2020;Aachen;1019.8;1.014.199.276;1.024.801.196;100.227.938;0;0;1.058.715.337;4.358.251.423;-2.361.046.665;0
17.09.2020;Aachen;1026.1;101.349.957;1.024.750.274;1.002.341.039;1;0;1.144.050.155;4.492.493.468;-2.311.454.414;0
18.09.2020;Aachen;1022.9;1.013.624.527;1.024.480.439;100.177.416;0;0;0.606957419;4.029.330.996;-2.871.692.436;0
19.09.2020;Aachen;1017.8;1.014.990.399;1.025.969.239;1.003.418.807;0;0;0.746365636;3.799.434.405;-2.739.661.041;0
20.09.2020;Aachen;1016.3;1.014.500.117;1.026.138.885;1.002.910.151;0;0;1.121.787.345;4.599.182.623;-1.860.534.337;0
21.09.2020;Aachen;1015.6;1.014.611.002;1.026.829.959;1.003.176.734;0;0;0.815369804;3.989.619.437;-235.534.889;0
22.09.2020;Aachen;1011.1;101.500.034;1.025.334.881;1.003.613.096;0;0;1.346.532.903;4.584.159.727;-1.943.364.966;0
23.09.2020;Aachen;1005.7;1.014.781.401;1.026.264.877;1.003.254.506;0;0;1.280.010.321;4.597.835.219;-1.793.183.598;0
24.09.2020;Aachen;1002.6;1.014.342.351;1.025.529.739;1.002.774.178;1;01. Aug;1.390.101.135;4.406.429.395;-1.647.784.335;0
25.09.2020;Aachen;997.3;1.014.699.584;1.026.160.301;1.002.670.587;1;02. Apr;0.874294571;44.599.433;-258.895.647;0
26.09.2020;Aachen;998.5;1.016.262.624;1.027.549.564;1.004.761.626;1;10;1.031.145.654;4.061.625.072;-2.648.809.271;1
27.09.2020;Aachen;1000.4;1.015.928.537;1.027.236.145;1.005.362.536;1;08. Jan;1.419.871.159;4.850.521.796;-1.899.231.807;1
28.09.2020;Aachen;1009.7;1.016.149.798;1.027.269.089;1.004.394.077;0;04. Jun;1.122.405.038;4.389.008.115;-2.234.057.526;1
29.09.2020;Aachen;1015.6;1.016.599.997;1.028.542.356;1.005.817.313;0;05. Jul;165.803.934;4.964.043.854;-1.414.240.855;1
30.09.2020;Aachen;1014.5;1.016.389.961;1.027.957.653;1.004.616.801;0;0;1.591.466.648;5.181.774.611;-1.834.075.347;0
01.10.2020;Aachen;1002.9;1.015.906.734;1.027.436.868;1.004.303.208;1;03. Jun;169.703.118;5.063.429.694;-1.339.866.916;0
02.10.2020;Aachen;993.1;1.016.166.949;1.028.321.165;1.004.709.139;1;0.8;1.172.351.319;4.692.441.841;-2.160.022.703;0
03.10.2020;Aachen;989.5;1.008.155.276;1.019.139.938;9.968.330.049;1;2;3.540.372.883;6.747.047.645;-0.023792281;0
04.10.2020;Aachen;991.3;1.017.051.075;1.028.612.353;1.005.022.064;1;3;1.688.052.001;4.832.681.326;-1.718.353.963;0
05.10.2020;Aachen;999;1.017.031.651;1.029.014.048;1.005.174.228;1;02. Jul;1.370.218.819;4.634.579.508;-1.979.016.953;0
06.10.2020;Aachen;1001.5;1.017.202.408;1.028.106.938;1.007.241.358;1;5;1.882.395.012;5.171.126.498;-1.707.563.721;0
07.10.2020;Aachen;1010.8;1.016.680.568;1.028.243.683;1.004.903.836;0;1;1.789.734.512;5.018.028.435;-156.815.968;0
08.10.2020;Aachen;1015.6;101.586.045;1.028.085.357;1.004.672.733;0;04. Jul;1.867.082.875;5.361.302.981;-1.564.458.714;0
09.10.2020;Aachen;1018.1;1.015.766.667;1.027.645.917;1.003.885.604;0;03. Jun;1.312.588.925;4.280.861.501;-2.056.033.675;0
10.10.2020;Aachen;1020.3;1.016.818.823;1.028.164.023;1.005.775.677;0;1;1.425.565.184;4.821.352.354;-216.196.196;0
11.10.2020;Aachen;1020.9;1.015.925.693;1.027.469.969;1.003.462.117;0;0;1.766.066.832;4.794.989.903;-1.707.032.222;0
12.10.2020;Aachen;1020.7;1.015.552.799;1.026.622.585;1.003.652.497;0;0;1.416.928.762;4.529.700.236;-2.119.404.507;0
13.10.2020;Aachen;1013.5;1.015.387.799;1.027.185.427;1.003.626.742;0;0;1.898.387.141;5.294.937.365;-1.385.897.912;0
14.10.2020;Aachen;1016.9;1.014.554.882;1.025.813.879;1.002.150.429;0;0;1.776.101.932;5.015.907.278;-1.520.411.268;0
15.10.2020;Aachen;1019.6;1.013.457.518;1.024.962.766;1.001.625.143;0;02. Mrz;1.825.387.947;4.992.438.268;-1.575.916.472;0
16.10.2020;Aachen;1022.4;1.013.127.326;1.025.051.744;1.001.848.079;0;0;1.244.817.642;448.757.999;-2.029.019.096;0
17.10.2020;Aachen;1021.6;1.013.989.977;1.025.504.406;1.002.311.734;0;0;1.334.073.847;4.769.366.592;-1.884.848.173;0
18.10.2020;Aachen;1023.1;1.012.959.211;1.024.513.942;1.001.299.791;0;0;1.653.522.379;4.694.279.264;-1.846.104.875;0
19.10.2020;Aachen;1021.7;1.012.504.304;1.023.588.158;1.001.885.621;0;0;1.286.244.173;4.681.440.309;-2.123.995.278;0
20.10.2020;Aachen;1010.9;1.012.315.345;1.023.699.113;9.999.603.081;0;01. Feb;1.752.653.488;5.287.904.165;-1.332.116.483;0
21.10.2020;Aachen;1004.8;1.011.518.965;1.023.336.001;1.000.284.828;0;04. Apr;1.618.518.675;4.914.090.783;-1.772.289.812;0
22.10.2020;Aachen;1011.6;1.010.516.912;1.022.484.939;9.989.003.365;0;01. Jan;1.659.193.114;5.044.790.778;-157.136.044;0
23.10.2020;Aachen;1011.8;1.010.339.073;1.022.526.978;9.991.037.745;0;03. Mrz;1.073.219.491;459.348.536;-2.166.147.544;0
24.10.2020;Aachen;1012.3;101.140.803;1.022.765.747;9.994.459.203;0;0;1.160.185.592;4.767.976.881;-2.315.905;0
25.10.2020;Aachen;1003.6;1.010.633.168;1.021.930.152;9.992.691.582;0;06. Aug;1.480.301.435;4.751.997.459;-1.913.693.836;1
26.10.2020;Aachen;1002.4;1.010.478.235;1.022.735.018;9.992.394.156;0;0;1.116.437.273;433.899.728;-2.408.837.894;0
27.10.2020;Aachen;1005.2;1.010.626.772;102.154.854;9.984.204.655;0;01. Jan;1.588.748.868;4.523.363.381;-1.730.400.469;0
28.10.2020;Aachen;1007.9;1.010.197.988;1.021.912.739;998.205.121;0;03. Jun;1.462.706.315;5.013.133.678;-1.780.268.393;0
29.10.2020;Aachen;1015.4;1.009.585.533;1.020.722.625;9.975.072.968;0;06. Sep;1.513.333.845;4.738.100.679;-1.982.283.085;1
30.10.2020;Aachen;1020.4;1.009.810.708;1.022.138.386;9.980.091.822;0;02. Jul;0.938823541;4.298.181.959;-2.250.537.155;0
31.10.2020;Aachen;1019.5;1.011.287.239;1.023.303.182;9.998.035.394;0;0;1.038.400.886;422.140.635;-2.181.699.341;0
01.11.2020;Aachen;1012.3;1.010.915.592;1.022.449.819;998.923.889;0;03. Jul;1.371.911.731;4.694.395.706;-1.839.164.393;0
02.11.2020;Aachen;1010.9;1.011.150.759;1.021.932.752;9.994.034.114;0;3;1.021.869.979;4.214.208.325;-223.142.278;0
03.11.2020;Aachen;1022.5;1.011.667.889;1.022.750.476;1.000.518.036;0;0;1.508.092.101;4.732.104.806;-16.843.101;0
04.11.2020;Aachen;1032.1;1.011.578.371;1.023.285.432;999.817.826;1;0;1.395.734.574;4.623.661.415;-1.784.428.127;0
05.11.2020;Aachen;1038.6;1.011.268.781;1.022.668.102;9.999.711.747;1;0;1.459.541.415;4.653.164.761;-1.930.899.212;0
06.11.2020;Aachen;1032.5;1.011.754.264;1.023.256.327;999.047.292;1;0;0.897464566;4.042.855.027;-2.427.837.264;0
07.11.2020;Aachen;1024.1;1.013.443.442;1.025.663.451;1.002.018.159;0;0;1.008.534.887;4.387.875.032;-2.338.376.447;0
08.11.2020;Aachen;1022.4;1.013.232.842;102.464.271;1.001.071.273;0;0;1.352.453.194;4.719.211.804;-2.155.357.365;0
09.11.2020;Aachen;1023.1;1.013.574.766;1.025.105.894;1.001.310.064;0;0;1.011.640.541;4.620.589.643;-2.099.093.484;0
10.11.2020;Aachen;1025.5;1.014.142.964;1.026.585.622;1.002.643.273;0;0.3;1.505.873.804;4.609.148.955;-1.823.386.255;0
11.11.2020;Aachen;1024.7;1.014.048.741;102.517.802;1.002.440.167;0;0;1.400.322.633;4.836.978.717;-198.133.759;0
12.11.2020;Aachen;1018.3;1.013.679.885;102.524.109;1.002.918.425;0;0;146.979.496;493.395.107;-1.977.740.049;0
13.11.2020;Aachen;1017.7;1.014.053.996;1.026.674.533;100.391.971;0;0.5;0.912353873;4.174.074.837;-2.478.462.308;0
14.11.2020;Aachen;1016.1;1.015.583.324;1.026.665.257;1.003.424.318;0;0;1.027.183.727;4.220.603.936;-2.203.587.966;0
15.11.2020;Aachen;1007;101.516.908;1.026.073.919;1.003.753.697;0;04. Mrz;1.374.175.047;467.294.709;-2.022.720.019;0
16.11.2020;Aachen;1014.1;101.526.918;1.026.511.479;1.004.531.816;0;0.2;1.035.967.602;4.283.048.624;-2.255.764.262;0
17.11.2020;Aachen;1024.9;1.015.563.765;1.026.428.056;1.004.062.015;0;0.6;1.532.577.907;5.113.935.742;-2.006.296.715;0
18.11.2020;Aachen;1022.6;1.015.171.131;1.027.232.584;1.004.101.345;0;0;142.942.743;4.656.569.795;-1.682.049.202;0
19.11.2020;Aachen;1022.9;1.014.486.484;1.026.165.527;1.003.001.295;0;01. Aug;1.501.578.955;4.945.113.669;-173.951.634;0
20.11.2020;Aachen;1034.9;1.014.535.074;1.025.623.188;1.002.719.256;1;0;0.947344165;4.104.595.816;-2.375.459.276;0
21.11.2020;Aachen;1031.6;1.015.736.836;1.027.147.392;100.337.284;1;0;1.066.140.551;4.422.802.533;-2.298.669.889;0
22.11.2020;Aachen;1027;1.015.000.525;1.025.951.578;1.003.051.782;1;0.3;1.418.067.509;4.792.047.171;-1.713.869.685;0
23.11.2020;Aachen;1028.4;1.014.791.264;102.645.439;1.003.336.449;1;0;1.085.941.212;4.521.909.301;-1.969.627.943;0
24.11.2020;Aachen;1023.7;1.014.795.903;1.026.421.404;1.003.636.299;0;0;1.589.914.797;4.830.702.971;-1.696.134.241;0
25.11.2020;Aachen;1017.9;1.014.138.794;1.025.973.795;100.200.243;0;0;1.495.500.329;4.886.962.985;-1.846.242.659;0
26.11.2020;Aachen;1021.1;101.322.041;102.467.022;1.001.699.461;0;0;1.577.800.203;493.966.155;-1.827.310.202;0
27.11.2020;Aachen;1019.6;1.013.070.374;1.025.340.214;1.000.228.489;0;0;1.035.111.203;4.411.183.711;-2.500.092.216;0
28.11.2020;Aachen;1019.9;1.014.112.014;1.026.195.136;1.002.423.542;0;0;1.166.779.447;4.580.799.029;-2.033.721.098;0
29.11.2020;Aachen;1025.6;1.013.256.441;1.025.659.141;1.002.849.686;0;0;1.532.776.158;4.864.123.893;-1.980.162.885;0
30.11.2020;Aachen;1024.8;1.012.938.246;1.024.083.251;1.001.359.096;1;3;1.215.733.894;4.680.412.374;-2.136.527.328;0
01.12.2020;Aachen;1016.1;1.012.876.331;1.023.924.817;1.001.722.597;0;07. Mai;1.735.569.762;5.249.899.736;-169.482.707;1
02.12.2020;Aachen;1017.4;101.219.424;1.023.383.961;1.000.690.394;0;0.1;1.657.512.028;5.210.760.761;-1.708.149.714;0
03.12.2020;Aachen;999.6;1.011.290.662;1.022.769.702;100.017.745;1;01. Jan;1.756.337.693;489.718.192;-1.475.498.463;0
04.12.2020;Aachen;985.3;1.011.192.532;1.022.490.029;9.994.464.252;1;01. Apr;1.229.984.098;4.414.348.925;-2.072.128.554;0
05.12.2020;Aachen;996.9;1.012.319.694;1.023.771.212;100.073.432;1;0;1.377.412.634;4.946.882.333;-2.016.029.261;0
06.12.2020;Aachen;1001.1;1.011.579.095;1.023.505.111;1.000.755.529;0;0.1;1.758.194.253;5.027.512.309;-1.419.691.093;0
07.12.2020;Aachen;1000.1;1.011.432.445;10.239.635;999.433.294;0;01. Jul;1.454.556.198;4.802.031.559;-1.746.073.051;0
08.12.2020;Aachen;1003.7;1.011.561.718;1.023.433.252;1.000.173.562;0;0.4;1.986.016.171;5.419.189.481;-1.288.606.562;0
09.12.2020;Aachen;1010.5;1.011.085.112;1.022.346.024;999.812.342;0;0;1.917.420.118;5.162.876.074;-1.334.635.904;0
10.12.2020;Aachen;1007;1.010.395.877;1.022.647.638;9.989.147.945;0;0;2.023.190.846;511.626.616;-1.274.863.437;0
11.12.2020;Aachen;994.9;1.010.515.574;1.022.079.873;9.990.120.337;1;01. Feb;1.500.950.292;4.770.844.888;-1.856.679.622;0
12.12.2020;Aachen;997.6;1.011.858.881;1.023.766.149;1.000.269.646;1;02. Mai;1.649.393.188;4.921.065.907;-1.807.032.266;0
13.12.2020;Aachen;1009.7;1.011.327.926;1.023.012.171;9.997.353.119;0;0.9;2.027.881.558;5.532.357.961;-119.279.427;0
14.12.2020;Aachen;1007.8;1.011.380.061;102.290.652;9.996.046.241;0;1;1.718.499.207;5.230.306.048;-1.527.726.924;0
15.12.2020;Aachen;1010.4;1.011.693.481;1.023.496.396;1.000.421.451;0;04. Mai;2.240.692.195;560.213.622;-0.943780728;0
16.12.2020;Aachen;1015.6;1.011.383.255;1.022.424.323;9.998.274.839;0;0;215.931.126;5.315.325.235;-1.303.955.845;0
17.12.2020;Aachen;1018.6;1.010.840.231;1.022.529.723;9.991.895.187;0;01. Jun;2.248.863.277;5.559.480.226;-1.161.904.275;0
18.12.2020;Aachen;1021.1;1.011.084.321;1.023.085.064;1.000.580.201;0;0;1.707.134.448;5.252.907.321;-1.557.306.877;0
19.12.2020;Aachen;1014.6;101.252.934;1.024.233.686;1.001.566.231;0;0;1.833.062.896;5.079.049.289;-1.595.597.355;0
20.12.2020;Aachen;1018.1;1.012.077.319;1.023.404.579;1.000.782.104;0;0;2.186.330.116;552.780.922;-113.479.512;0
21.12.2020;Aachen;1016.5;1.012.186.258;1.023.680.856;1.000.054.845;0;03. Jun;1.849.410.445;5.262.702.667;-1.206.695.741;0
22.12.2020;Aachen;1013.3;1.012.535.687;1.025.867.037;1.000.218.144;0;7;2.342.204.663;5.707.644.494;-0.800917622;1
23.12.2020;Aachen;1010.7;1.012.242.638;1.023.586.814;1.000.929.951;0;11;223.007.381;5.458.044.677;-1.047.041.788;1
24.12.2020;Aachen;1011.3;1.011.700.446;1.023.034.912;9.993.456.512;0;06. Feb;2.288.080.503;5.567.900.708;-0.705802821;1
25.12.2020;Aachen;1023.9;1.011.002.655;1.022.991.106;9.991.823.268;1;0.4;284.011.174;6.346.788.525;-0.254334801;0
26.12.2020;Aachen;1022.4;1.013.886.602;1.025.457.576;1.002.497.468;0;0;0.985973977;4.718.223.241;-2.142.357.944;0
27.12.2020;Aachen;989;1.012.872.687;1.024.190.297;1.000.839.973;1;05. Jun;2.132.130.155;525.419.324;-1.484.221.955;1
28.12.2020;Aachen;977.8;1.012.948.913;1.024.652.781;1.001.041.244;1;04. Jan;1.766.528.538;5.018.505.868;-1.422.692.457;0
29.12.2020;Aachen;988.1;1.013.265.888;102.460.209;1.001.893.808;1;0;2.232.873.999;5.451.119.338;-0.919539658;0
30.12.2020;Aachen;1002;1.012.943.951;1.023.884.908;1.001.048.151;0;0;2.097.089.086;5.824.380.516;-106.977.898;0
31.12.2020;Aachen;1003.6;101.237.947;1.023.551.953;1.001.248.573;0;04. Jan;2.134.751.896;5.434.709.834;-1.345.979.442;0
01.01.2021;Aachen;1009.7;1.013.986.715;1.025.996.624;1.002.731.921;0;0.9;0.78650799;4.374.933.703;-2.622.483.192;0
02.01.2021;Aachen;1014.4;1.014.018.606;1.025.906.877;1.003.275.236;0;0;1.626.857.672;4.999.307.357;-1.748.468.441;0
03.01.2021;Aachen;1015;1.013.548.599;1.025.931.371;100.202.707;0;0.8;1.941.848.273;5.391.444.993;-1.416.388.835;0
04.01.2021;Aachen;1015.7;1.013.650.508;1.025.385.137;10.025.005;0;0.6;1.572.978.452;4.869.858.637;-1.719.953.383;0
05.01.2021;Aachen;1016.4;1.014.007.784;1.026.091.809;1.002.587.251;0;0.1;2.040.873.869;5.376.612.904;-1.089.777.813;0
06.01.2021;Aachen;1016.4;1.013.740.577;1.026.646.393;1.002.630.859;0;0.5;1.911.491.188;5.106.226.594;-1.268.602.119;0
07.01.2021;Aachen;1014.8;1.013.244.438;1.025.405.992;1.001.540.471;0;02. Mai;1.960.344.672;526.965.392;-1.525.613.752;0
08.01.2021;Aachen;1016.3;1.013.543.442;102.520.104;1.002.500.852;0;05. Mai;1.386.106.286;4.833.439.042;-1.982.039.577;1
09.01.2021;Aachen;1024.3;1.015.054.862;1.025.843.388;1.003.894.941;0;0;1.488.457.577;4.871.848.912;-1.780.534.559;0
10.01.2021;Aachen;1025.7;1.014.683.357;1.025.623.613;1.001.931.948;1;0;182.766.327;5.048.799.718;-1.412.711.287;0
11.01.2021;Aachen;1020.9;101.488.863;1.025.837.563;1.002.455.568;0;0;1.486.606.203;4.747.362.437;-1.975.797.524;0
12.01.2021;Aachen;1011.2;1.015.350.919;1.026.023.519;1.002.946.971;0;09. Aug;1.985.410.079;5.363.995.418;-137.081.861;1
13.01.2021;Aachen;1017.9;1.015.186.936;1.026.414.906;1.002.876.844;0;0;1.889.466.415;5.111.625.694;-1.280.185.997;0
14.01.2021;Aachen;1018.6;1.014.788.676;1.025.845.201;1.002.546.206;0;0.3;1.973.673.145;5.306.543.317;-1.114.781.306;0
15.01.2021;Aachen;1026.8;1.015.176.649;1.027.333.309;1.003.043.247;0;0;1.436.047.881;4.954.316.694;-187.080.799;0
16.01.2021;Aachen;1025.5;1.016.764.664;102.772.176;1.005.450.914;0;01. Jun;1.575.593.783;5.076.273.448;-1.657.638.799;0
17.01.2021;Aachen;1019.4;1.016.521.841;1.028.675.768;1.004.368.403;0;03. Jan;195.188.763;5.530.015.245;-129.671.138;0
18.01.2021;Aachen;1023.6;1.016.837.226;1.028.340.231;1.005.183.093;0;0.3;16.471.294;4.975.247.344;-1.678.494.748;0
19.01.2021;Aachen;1011.7;1.017.388.519;1.028.720.993;100.638.186;0;8;2.180.779.436;5.463.219.155;-1.076.423.056;1
20.01.2021;Aachen;1000.6;1.017.290.374;1.028.879.188;100.520.679;1;0;2.117.599.284;5.352.745.236;-0.816026615;0
